bigram phrase,frequency
granite to,2
really remarkable,2
nomination and,2
cheney they,2
guarantee hey,2
percent who,2
think now,2
pain 68,2
own agency,2
people enormous,2
environment and,2
worshiping people,2
interconnectedness of,2
of capitol,2
work knows,2
communities now,2
for oil,2
bring young,2
best way,2
jury of,2
she had,2
ask are,2
a fair,2
gain governors,2
hear a,2
on end,2
political elite,2
do again,2
banks were,2
was expecting,2
something very,2
basically insane,2
the conversation,2
earn 78,2
eventual citizenship,2
these lines,2
sure and,2
introduce the,2
huge sums,2
of democracy,2
its a,2
remarks let,2
quickly your,2
the urgent,2
efficiency block,2
or ten,2
now yes,2
ain't nothing,2
bedfellows all,2
another and,2
environment education,2
almost everything,2
a phd,2
is themselves,2
not bought,2
have federal,2
country understand,2
radical intrusion,2
thing to,2
is building,2
education here,2
loans and,2
training without,2
prison the,2
government wants,2
texas southern,2
some sort,2
partnership proved,2
provide paid,2
john some,2
very eventful,2
wages all,2
have learned,2
nation total,2
future for,2
were president,2
story and,2
and doctors,2
figured out,2
defense tell,2
aug health,2
else by,2
the margin,2
suffering we,2
ol establishment,2
50 meanwhile,2
where employers,2
tax system,2
happy about,2
legally what,2
and loud,2
at lower,2
for fair,2
guidelines cnn,2
investigate everything,2
whole generation,2
like sondra,2
facilities i,2
backs we,2
fahrenheit warm,2
many skills,2
uss said,2
roflol the,2
office my,2
a acts,2
program health,2
was caught,2
people shot,2
desperate economic,2
recognition and,2
contribution 45,2
about race,2
electric bills,2
weakness on,2
corner up,2
signal that,2
month dollars,2
ways have,2
innocent who,2
not your,2
do later,2
university tuition,2
system wastewater,2
stay and,2
reckless adventures,2
and elsewhere,2
bucks you're,2
simple you,2
first journal,2
call lost,2
be destroyed,2
economy making,2
security issues,2
and about,2
step but,2
legion and,2
role regulatory,2
listening to,2
horrendous working,2
this happen,2
situation today,2
all no,2
900 number,2
even moule,2
sisters that,2
lives working,2
on spending,2
change things,2
effects of,2
practice that,2
settlements with,2
by something,2
days and,2
jail this,2
apathy enemy,2
was raised,2
never easy,2
know sometimes,2
interact with,2
table they,2
campaign without,2
living now,2
you bring,2
class republicans,2
no and,2
class ladylike,2
voluntary program,2
25 with,2
our what,2
a recently,2
that's behavior,2
medicaid does,2
get good,2
at geopolitics,2
already doing,2
heavily and,2
and defense,2
and shamefully,2
given unemployment,2
of soviet,2
in eighty,2
factors is,2
unemployment 33,2
systemic this,2
term low,2
simple things,2
and drink,2
break i,2
major ceo,2
spend nine,2
been iraq,2
them apart,2
of permanent,2
attacks out,2
and hardworking,2
race ibm,2
down many,2
workers experience,2
back is,2
learned and,2
their labor,2
put back,2
enforcement in,2
and throughout,2
doctors tell,2
and affordable,2
if growing,2
crisis what,2
perceive it,2
absolutely make,2
and voted,2
okay what,2
care away,2
shot done,2
consider themselves,2
guys talking,2
moment think,2
people struggle,2
ecologist because,2
campaign raises,2
to millions,2
colorado this,2
solid challenge,2
000 is,2
see its,2
rules and,2
india and,2
put this,2
i've talked,2
word called,2
country worth,2
whatever to,2
means one,2
best interest,2
diploma like,2
to discriminate,2
that development,2
backed securities,2
1 own,2
playing only,2
by imposing,2
who can,2
seniors our,2
the clock,2
actually reached,2
reading a,2
straight people,2
the training,2
essentially as,2
both republican,2
for unless,2
the bandits,2
their products,2
about fancy,2
week collective,2
treated wanted,2
the absurd,2
like saudi,2
will raise,2
states here,2
time was,2
little late,2
and successful,2
well use,2
their street,2
a head,2
more flooding,2
a ratings,2
recently passed,2
old thing,2
poor totally,2
people can't,2
that currently,2
a rational,2
which side,2
expect the,2
fifty states,2
soul force,2
interests in,2
words will,2
has never,2
running jails,2
billionaire's compete,2
campaign funded,2
mall good,2
and number,2
fraud conspiracy,2
you nine,2
and detention,2
court but,2
also you,2
1l rules,2
dylan who,2
being abused,2
saying loud,2
six hundred,2
they impact,2
reality in,2
to bodies,2
doctors who,2
family medical,2
well off,2
could lead,2
afraid this,2
country found,2
am passionate,2
town of,2
different we,2
march 14,2
media may,2
statistic please,2
shocked you,2
mindset dissolve,2
naomi klein,2
up financial,2
should take,2
probe boy,2
the vice,2
get dangerous,2
some old,2
i'm can,2
29 days,2
abortion guns,2
when half,2
as like,2
summer and,2
treatment while,2
usually he,2
were successful,2
a show,2
exist legislation,2
has corrupted,2
2014 bank,2
when sheldon,2
these senseless,2
campuses and,2
when sixty,2
c has,2
saying we're,2
by outrageously,2
why can't,2
it want,2
the gerrymandering,2
democratic mayor,2
work earn,2
drug uses,2
said when,2
made major,2
baby as,2
led the,2
business burlington,2
profit doing,2
history wall,2
and despair,2
clark and,2
funds that's,2
leave democratic,2
against gays,2
live it,2
incarcerated because,2
balances we,2
illegal if,2
crime the,2
000 how,2
extremist so,2
supporters obermeyer,2
policies you're,2
socialist unemployment,2
laws international,2
of sending,2
engineer or,2
of gang,2
revenue church,2
these many,2
guarantee they'd,2
allowing to,2
months way,2
whites a,2
police matters,2
room at,2
world are,2
and improving,2
and dignity,2
creators you,2
politicians with,2
policies you,2
campaign directly,2
precisely to,2
relations i,2
budget to,2
well im,2
quickly many,2
and women's,2
organizations too,2
police training,2
associate with,2
should at,2
nineties i,2
under heavy,2
got right,2
currencies those,2
important goals,2
a transforming,2
absolutely convinced,2
hypocrisy i,2
george w,2
have wat,2
motivation to,2
must today,2
choices decisions,2
grandchildren democratic,2
of 2008,2
of catalyzing,2
1941 and,2
person's dining,2
rates to,2
all talked,2
blunt is,2
2015 it,2
for treating,2
rosa and,2
putting this,2
become thank,2
what black,2
over five,2
signs said,2
way yeah,2
get video,2
why because,2
street under,2
america wells,2
the outrage,2
moralizing politically,2
ever spent,2
rules into,2
percent nobody,2
fine with,2
line this,2
corporations must,2
cheney and,2
divide straight,2
america unforgettable,2
pictures high,2
of kid,2
be label,2
applause in,2
percent longer,2
being of,2
people unemployed,2
leading with,2
federal aid,2
it's money,2
without job,2
ideology this,2
of movements,2
grow postal,2
who oppose,2
lose 'em,2
young person's,2
man walking,2
different america,2
exactly wat,2
be focused,2
walk the,2
all million,2
changed and,2
jeffords and,2
so try,2
how real,2
successful affordable,2
democracy this,2
address which,2
after reading,2
american way,2
she's retired,2
the student,2
america's strength,2
didn't heal,2
else if,2
become employees,2
pathetic record,2
says when,2
oppose a,2
its purpose,2
i be,2
afraid to,2
a treatment,2
latino asian,2
welcome them,2
capita than,2
higher rape,2
dignity no,2
people campaign,2
there no,2
contributors in,2
four thousand,2
hand knowledge,2
start earning,2
parent partner,2
your property,2
contracts and,2
believed every,2
bloom the,2
probably can't,2
for bold,2
release probably,2
breaking one,2
of origin,2
not suppose,2
and resurrect,2
com they,2
gambling trillions,2
guardian how,2
a incredibly,2
saying hunger,2
bill clyde,2
was wondering,2
to borrow,2
all as,2
strategy now,2
your case,2
specific facts,2
000 after,2
steak knives,2
is appropriate,2
intensity of,2
woman or,2
our prayers,2
and global,2
worse what,2
tried by,2
wealth created,2
to age,2
entire wealth,2
catch a,2
be pouring,2
answer your,2
a cold,2
degree you,2
about five,2
that barbaric,2
north american,2
officials over,2
governors trails,2
been is,2
today goes,2
or buying,2
areas but,2
day he,2
free men,2
and homophobia,2
block grant,2
000 men,2
garvey and,2
and grossly,2
meeting that,2
think their,2
else more,2
than his,2
right direction,2
sbs you're,2
many democrats,2
can at,2
vice president,2
clear they,2
body is,2
services professional,2
the neighborhood,2
brenda to,2
the incomes,2
the mics,2
your boss,2
juice can,2
a billboard,2
the discoverable,2
enough 13,2
and total,2
as children,2
you're wrong,2
eligible for,2
seeing just,2
can inbox,2
without raising,2
marijuana must,2
arabia turns,2
reflected on,2
those his,2
bring pay,2
was reduced,2
decent benefits,2
are receiving,2
contribute as,2
their mentors,2
deployed our,2
front but,2
unsealed editable,2
believe as,2
disappear the,2
has historically,2
must move,2
deep breath,2
to require,2
they're so,2
ago had,2
issues apparently,2
rallied hundreds,2
disastrous trans,2
a fossil,2
papers it,2
health facility,2
degrees fahrenheit,2
the leader,2
really breaks,2
guess im,2
unlimited sums,2
who end,2
and violence,2
immigrant who,2
create one,2
well for,2
is producing,2
take everything,2
have noble,2
drugs listen,2
wage the,2
quite my,2
say as,2
strong min,2
wrong but,2
activities to,2
common person,2
pell grant,2
society let,2
whom who,2
alright bro,2
doctors kids,2
history the,2
americans americans,2
the determination,2
here supporting,2
uh up,2
same as,2
with naomi,2
trial your,2
right road,2
seek individuals,2
together there,2
blue going,2
pearl harbor,2
statistic about,2
democracy got,2
usa has,2
this infrastructural,2
point 30,2
local cue,2
industry and,2
what economic,2
second radical,2
that speaks,2
a contraceptive,2
all senses,2
rough time,2
honestly and,2
more international,2
provide software,2
development that's,2
members now,2
understand we,2
dept moving,2
was dealing,2
world where,2
mildly do,2
wing forces,2
the 13,2
people saying,2
culture which,2
de tocqueville,2
rebels in,2
productive today,2
their not,2
raised to,2
tirelessly applause,2
clean air,2
college professor,2
planned parenthood,2
call i,2
an extremely,2
sites and,2
despite an,2
levies and,2
against michael,2
david eisenhower,2
keeping them,2
our kid,2
politically socially,2
love families,2
from wealthy,2
tucson and,2
nourish the,2
by both,2
life it,2
the diploma,2
democrats anyway,2
the millionaires,2
the hahaha,2
liberty and,2
whole bunch,2
so 13th,2
billboard indicated,2
community we're,2
come work,2
where you'll,2
expectation in,2
conclusion we,2
infrastructure a,2
all seen,2
of various,2
push forward,2
matters is,2
of still,2
success with,2
we gave,2
disregard for,2
agreement that,2
millionaire friends,2
states so,2
poverty to,2
get myself,2
have came,2
surprising that,2
meeting for,2
votes in,2
a reit,2
an invading,2
heavy duty,2
else about,2
out graduated,2
can suppress,2
are three,2
the baby,2
that'll be,2
in georgetown,2
the latino,2
a friend,2
remember about,2
higher income,2
that invested,2
bottom 99,2
beings let,2
both stored,2
talk walk,2
but contrary,2
ever karen,2
the dirtiest,2
virtually the,2
1912 1914,2
the majority,2
says vote,2
stuff for,2
of also,2
stay what,2
and grandparents,2
finances of,2
13 in,2
view weenie,2
individuals some,2
a broader,2
and perhaps,2
crash of,2
next president,2
restored their,2
or look,2
my ride,2
the premises,2
doctors and,2
you or,2
profound economic,2
billionaire glaze,2
paying eight,2
your president,2
country whattt,2
have ten,2
brutal acts,2
the party,2
person no,2
hear we've,2
again they'll,2
all aware,2
vermont so,2
to enjoy,2
international business,2
going tonight,2
seeing the,2
money rather,2
roosevelt implemented,2
raped while,2
helping allow,2
benefits not,2
cocks that,2
home without,2
income if,2
strongly that,2
japanese are,2
and lisa,2
occupy wall,2
the grocery,2
policy strong,2
graduating school,2
i dream,2
deadpool crisis,2
back student,2
on food,2
signature and,2
scars and,2
all white,2
said called,2
shamefully shamefully,2
stop paying,2
a majority,2
marry i,2
incentives based,2
billion has,2
is affordable,2
let's make,2
older up,2
riled the,2
and transportation,2
election because,2
called amnesia,2
entire approach,2
not named,2
were white,2
know wha,2
disagree secretary,2
then i'll,2
those against,2
created has,2
productivity productivity,2
country 10,2
change swept,2
have extraordinary,2
talk let,2
3 of,2
women's council,2
fleeing the,2
bailed him,2
graduated data,2
just so,2
formally kicking,2
doctor when,2
major jobs,2
council democrats,2
said sorry,2
tonight the,2
medicated so,2
about middle,2
views on,2
not republican,2
bernie on,2
the has,2
themselves when,2
are republican,2
shin the,2
savings marginal,2
and history,2
pull american,2
more to,2
calm is,2
work 260,2
ball it,2
la they,2
15 a,2
one introduced,2
your hopes,2
republicans out,2
let's look,2
by indices,2
delight in,2
voice a,2
whatever i,2
key we're,2
devote our,2
nation all,2
doing some,2
polls how,2
today major,2
over again,2
they or,2
some pellicano,2
bearable senior,2
committee this,2
in similar,2
is topiary,2
during that,2
the 300,2
same credit,2
good wages,2
unforgettable when,2
it at,2
a criminologist,2
be overly,2
wanna run,2
of wages,2
plotting and,2
listen baby,2
allowed wall,2
am useful,2
timetable for,2
that government,2
us do,2
family where,2
how difficult,2
defeat down,2
abuse is,2
level is,2
text 82623,2
few more,2
marginalize people,2
class women,2
debate i,2
from cedar,2
three way,2
consensus which,2
vote american,2
does people,2
studying just,2
rights to,2
on real,2
very active,2
can't pass,2
the crazy,2
also great,2
says charge,2
the doesn't,2
enforcement and,2
hampshire applause,2
room that,2
stemming the,2
action for,2
much home,2
great progress,2
play a,2
drug i'll,2
committee know,2
it fixed,2
a struggle,2
deaths has,2
heard people,2
unemployment that,2
his president,2
about mine,2
clinton somebody,2
was defeating,2
guaranteed economic,2
committees will,2
of candidates,2
jimmy never,2
and across,2
to outspend,2
high cost,2
on so,2
flavors but,2
and lolol,2
situation existing,2
