trigram phrase,frequency
each other and,2
honored to introduce,2
the case anymore,2
already work the,2
toward sustainable energy,2
overload and i'm,2
more lol the,2
to me given,2
president obama reminded,2
who are struggling,2
this point what,2
but pay equity,2
it as if,2
number so i'm,2
be separated from,2
the results that,2
the lessons of,2
those who weren't,2
approximately one in,2
you wanna run,2
will given up,2
week we're gonna,2
which for example,2
issue i get,2
are saying in,2
in his country,2
did in 2000,2
into this country,2
this room in,2
66 of working,2
ending the international,2
american and global,2
care child care,2
world are you,2
has gone millions,2
school and this,2
supportive of these,2
to get up,2
lose so let,2
immigration and we,2
is uncomfortable but,2
we did corporate,2
being destroyed and,2
anyone thinks by,2
get rid of,2
sargent and a,2
the television logo,2
crumbling infrastructure to,2
working women work,2
to congress elected,2
drugs what impact,2
about the environmental,2
bold action to,2
pre k programs,2
walk they would,2
economic problems like,2
i said ok,2
of living for,2
we did we,2
youtube all appreciate,2
the acknowledgement that,2
yeah i i'm,2
since 2000 and,2
mind what are,2
say it was,2
love families and,2
legally be in,2
we've had great,2
care at all,2
the deal collapse,2
orphan unintended consequences,2
enough work to,2
or defund planned,2
payer program leadership,2
country what this,2
faces serious different,2
the contributing factors,2
brand name medicine,2
we gotta change,2
invited to the,2
america with what,2
all of its,2
would say when,2
street instead i'm,2
last weekend diplomats,2
to what a,2
companies could merge,2
get buried my,2
one vote and,2
we remain today,2
one person fifty,2
voter suppression and,2
point that what,2
long hours in,2
000 is common,2
wants us to,2
wounded and as,2
right ok 75,2
their pain is,2
works call lost,2
we had just,2
behavior crashed the,2
old and yet,2
people you're gonna,2
it will mean,2
the top and,2
you this but,2
highest prices for,2
and violence let's,2
the nomination for,2
donald trump and,2
knew nothing about,2
a woman has,2
vigorously improving economy,2
rates one student,2
over america i,2
white rate rate,2
powerful and many,2
have seven hundred,2
matter is i,2
court finally made,2
afford it public,2
people walk they're,2
let me go,2
god bless pope,2
ira we'll tell,2
not just talk,2
tell every woman,2
gangs this article,2
is 36 for,2
that a woman,2
they believe that,2
absurdity of private,2
office with 11,2
campaign finance regulations,2
that lead us,2
a scary thought,2
jobs the shit,2
say that we're,2
social justice their,2
life i change,2
hour and that,2
i fight to,2
to stand on,2
what he needs,2
and as we,2
a week people,2
move to sustainable,2
institutions which issue,2
largest banks are,2
told me is,2
fellow americans love,2
what roosevelt stated,2
accomplish both goals,2
people denied the,2
middle east is,2
hard you do,2
much much larger,2
start up the,2
that box be,2
ads we got,2
is extremely sad,2
that governors and,2
how you get,2
educational opportunities and,2
my message than,2
release center he,2
the region like,2
happen a very,2
this manner but,2
to people ending,2
suggests that would,2
women are making,2
have said that's,2
and yes we,2
childhood arrivals daca,2
day 1 i'll,2
thank my family,2
vote against me,2
the votes were,2
really luv pretty,2
to be tough,2
for me this,2
that billionaire families,2
at is not,2
that was some,2
the first municipal,2
breaking down discriminatory,2
blacks create dad,2
colleagues talk about,2
us and protect,2
billionaires but americans,2
must address the,2
and your grandchildren,2
consequence all over,2
nation that guarantees,2
for individuals already,2
nothing or very,2
money we don't,2
cannot get the,2
more that other,2
education back into,2
that to my,2
guys have so,2
that we to,2
great country an,2
called liberty and,2
don't have money,2
prison to those,2
those countries in,2
day should which,2
warm and what,2
not lose sight,2
i did pick,2
this by the,2
file is able,2
birth of that,2
unlimited political bribery,2
and it went,2
the home just,2
college regardless levels,2
is 30 a,2
economically sustainable that's,2
families and there,2
again and i,2
seen and we've,2
many many of,2
questions any benefit,2
going to pass,2
streets in that,2
wondering if there's,2
out there making,2
interventions mental health,2
why would a,2
in which billionaire's,2
d eight percent,2
something they don't,2
did in boats,2
education weekend the,2
disagree but to,2
yet they're voting,2
with the serious,2
idea of getting,2
believe medicare program,2
other nation all,2
two fundamental decisions,2
by the gay,2
for that please,2
and ladies and,2
the questions that,2
infrastructure and output,2
does astound me,2
wealth disparity we,2
system for all,2
locked in people,2
worst lots handbook,2
number of from,2
despair reflected on,2
must include some,2
higher proposed what,2
and almost all,2
their incomes on,2
they send their,2
united went far,2
substances act is,2
country today are,2
over this world,2
wrong that's hypocrisy,2
fairness and one,2
last six months,2
do that without,2
sense of urgency,2
all low income,2
them democrats and,2
and i cannot,2
student that to,2
i understand have,2
as we move,2
talk about reelection,2
reveal how every,2
of us go,2
a family member,2
working people fight,2
lady accidentally makes,2
family value to,2
1941 and i,2
billionaire the suffering,2
to purchase prescription,2
police officer who,2
and has historically,2
off a campaign,2
needed and commendable,2
are turning our,2
to believe what,2
country faces serious,2
and planning to,2
wages have gone,2
the vote in,2
people have extraordinary,2
la they worked,2
have never been,2
these guys going,2
of gang violence,2
warning election for,2
their people are,2
americans know that,2
secretary clinton called,2
family values goes,2
powerful to dole,2
of that wealth,2
it's a hell,2
crises facing the,2
long hours trying,2
together an income,2
no prouder american,2
program but it,2
firms that as,2
kids in manchester,2
things that happen,2
long term if,2
an hour nobody,2
not allow i,2
things some people,2
fifty thousand individual,2
will reminded in,2
got a deal,2
save that your,2
well people what's,2
doesn't see the,2
health let's go,2
fair election these,2
will be there,2
have an entity,2
something worse that's,2
including china point,2
i just graduated,2
will all along,2
packs loool warren,2
true and by,2
other has had,2
their democratic right,2
role well wall,2
kids it was,2
i have traveled,2
family member are,2
aware that a,2
i am fighting,2
in our hearts,2
have enough water,2
congress has a,2
than today to,2
in vietnam only,2
the issue goes,2
but here's one,2
bring them hell,2
see when you,2
abroad i believe,2
the attacks of,2
college or put,2
to college maybe,2
are feeling the,2
gone down i,2
police begin with,2
one vote but,2
years now i,2
nation where everyone,2
toward citizenship hope,2
reject science and,2
people rodeo what,2
say no you're,2
23 them along,2
state overload and,2
exactly but he,2
degrees millions apiece,2
meeting after meeting,2
protect what i,2
enormous problems no,2
outside go outside,2
net is an,2
job but in,2
will defeat isis,2
real american heroes,2
is great turns,2
and drugs and,2
superclass overwhelms i,2
at thirty forty,2
very will on,2
time and time,2
wealthy families of,2
done because what,2
country has the,2
lowering student interest,2
work for all,2
my time was,2
post and in,2
you know by,2
their race religion,2
toward a common,2
of the free,2
them will end,2
very broke in,2
devastating damage in,2
where we employers,2
money and i,2
tonight i want,2
hurts anybody but,2
to wall middleman,2
some cases people's,2
they are going,2
site is creating,2
paying the taxes,2
automates and mastery,2
to end move,2
and incarceration i'll,2
power people instinctively,2
that we were,2
ago for example,2
a word we,2
for a strong,2
goal and the,2
from that so,2
anybody else even,2
what it is,2
have suffered too,2
you i appreciate,2
and sisters please,2
sachs and jpmorgan,2
food the my,2
i'm can we,2
of our middle,2
good night and,2
must be drawn,2
pro this country,2
change there's you,2
but one that,2
and arrivals electorate,2
at that time,2
police training program,2
all things so,2
of the hard,2
said i didn't,2
is they agree,2
this if anything,2
a show and,2
we wear our,2
bedfellows all of,2
good shot done,2
individual to the,2
only one of,2
people saying we,2
16 percent of,2
those programs is,2
paying back student,2
a guy i,2
american kids seventeen,2
before you women,2
no help so,2
of your in,2
vote plus nine,2
wall street this,2
not get away,2
play 65 trillion,2
nice things some,2
and domination by,2
and that's a,2
be about voter,2
grossly unfair and,2
to me means,2
word about those,2
he says the,2
for president for,2
accurate the koch,2
have something they,2
you the live,2
100 that would,2
average contribution is,2
bernie is a,2
in dignity crumbling,2
glass six major,2
once conducted black,2
probably doesn't work,2
to the global,2
a message loud,2
forward americans hatred,2
attempting to address,2
spoke to young,2
more well on,2
this country disappearing,2
into those things,2
a speculation acts,2
which keep guns,2
of more riled,2
country not one,2
because what happens,2
kids now you,2
and then all,2
groups in this,2
collapse and they've,2
grease millions a,2
in the traditions,2
do is fund,2
two year college,2
is the feeding,2
you cannot have,2
and you' get,2
to they spent,2
us that was,2
more and they're,2
on that mental,2
we also significantly,2
so media becomes,2
past mistakes and,2
them they have,2
through many about,2
use major mistake,2
small piece of,2
relief is on,2
payer program comprehensive,2
names each of,2
headed home when,2
in climate change,2
a generation of,2
in their street,2
our veterans to,2
you save substantial,2
racism sexism but,2
defend you tell,2
bernie sanders will,2
to low wage,2
dollars in federally,2
people who in,2
but the other,2
record should america,2
with your education,2
to all it,2
together while to,2
jamie dimon the,2
10 votes i,2
i in all,2
